ccn,location,latitude,longitude,block,offensekey,offensegroup,method,offense,sector,start_date,end_date,shift,year,neighborhood_cluster,psa,census_tract,ward,bid,district,ucr-rank,voting_precinct
25011095,"38.9345870631,-76.9797291419",38.93458706,-76.97972914,3600 - 3699 block of 18th street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,24-01-2025,24-01-2025,day,2025,cluster 22,504,9301,5,Unknown,5,8,precinct 68
25013066,"38.9045261865,-77.0326140595",38.90452619,-77.03261406,1100 - 1199 block of vermont avenue nw,property|theft/other,property,others,theft/other,2D3,28-01-2025,28-01-2025,midnight,2025,cluster 8,207,10100,2,downtown,2,6,precinct 17
25012625,"38.8859971224,-76.955803242",38.88599712,-76.95580324,minnesota avenue se and c street se,violent|robbery,violent,gun,robbery,6D3,26-01-2025,27-01-2025,day,2025,cluster 32,603,7708,7,Unknown,6,4,precinct 107
25016051,"38.8792863775,-77.0082611251",38.87928638,-77.00826113,1 - 69 block of i street se,property|theft/other,property,others,theft/other,1D3,02-02-2025,02-02-2025,evening,2025,cluster 27,106,7202,6,capitol riverfront,1,6,precinct 131
25016655,"38.8792706439,-77.0043470558",38.87927064,-77.00434706,110 - 199 block of i street se,property|motor vehicle theft,property,others,motor vehicle theft,1D3,03-02-2025,03-02-2025,evening,2025,cluster 27,106,7203,8,capitol riverfront,1,8,precinct 131
25009738,"38.9694518736,-77.027308864",38.96945187,-77.02730886,6500 - 6599 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,21-01-2025,02-03-2025,day,2025,cluster 17,402,1804,4,Unknown,4,6,precinct 61
25017192,"38.924288908,-77.0402405249",38.92428891,-77.04024052,1732 - 1736 block of columbia road nw,violent|assault w/dangerous weapon,violent,gun,assault w/dangerous weapon,3D3,04-02-2025,04-02-2025,evening,2025,cluster 1,303,3802,1,adams morgan,3,3,precinct 35
25013838,"38.9492466458,-77.0802982386",38.94924665,-77.08029824,4530 - 4599 block of wisconsin avenue nw,property|theft/other,property,others,theft/other,2D1,29-01-2025,29-01-2025,day,2025,cluster 11,202,1100,3,Unknown,2,6,precinct 32
24201810,"38.9169997651,-77.0288524899",38.91699977,-77.02885249,1200 - 1299 block of u street nw,property|theft f/auto,property,others,theft f/auto,3D2,31-12-2024,31-12-2024,evening,2025,cluster 3,305,4402,1,Unknown,3,7,precinct 22
25006614,"38.9207613298,-77.0005693126",38.92076133,-77.00056931,2300 - 2399 block of 4th street ne,property|theft/other,property,others,theft/other,5D1,03-01-2025,12-01-2025,evening,2025,cluster 21,502,9203,5,Unknown,5,6,precinct 74
25013814,"38.9652207875,-77.0295484128",38.96522079,-77.02954841,6200 - 6211 block of piney branch road nw,property|theft/other,property,others,theft/other,4D1,24-01-2025,24-01-2025,day,2025,cluster 17,402,1804,4,Unknown,4,6,precinct 60
25004558,"38.9008701974,-76.9459178177",38.9008702,-76.94591782,740 - 899 block of kenilworth avenue ne,property|theft f/auto,property,others,theft f/auto,6D1,08-01-2025,09-01-2025,evening,2025,cluster 30,601,9602,7,Unknown,6,7,precinct 100
25016656,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,03-02-2025,03-02-2025,midnight,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25013741,"38.8952349608,-77.0288635145",38.89523496,-77.02886351,1200 - 1299 block of pennsylvania avenue nw,property|theft/other,property,others,theft/other,2D3,29-01-2025,29-01-2025,day,2025,cluster 8,209,5802,2,downtown,2,6,precinct 129
25021828,"38.9164774036,-76.9827155922",38.9164774,-76.98271559,1500 - 1599 block of new york avenue ne,property|theft/other,property,others,theft/other,5D3,14-02-2025,14-02-2025,day,2025,cluster 23,506,8803,5,Unknown,5,6,precinct 76
25020437,"38.9084644522,-76.9371627351",38.90846445,-76.93716274,1300 - 1499 block of kenilworth avenue ne,property|theft f/auto,property,others,theft f/auto,6D1,11-02-2025,11-02-2025,day,2025,cluster 31,602,9601,7,Unknown,6,7,precinct 92
25007841,"38.9140290777,-77.0149709194",38.91402908,-77.01497092,200 - 299 block of s street nw,property|theft f/auto,property,others,theft f/auto,3D2,17-01-2025,17-01-2025,day,2025,cluster 21,308,3400,5,Unknown,3,7,precinct 19
25013962,"38.9078656424,-76.931662208",38.90786564,-76.93166221,1300 - 1399 block of 49th street ne,violent|robbery,violent,others,robbery,6D1,29-01-2025,29-01-2025,evening,2025,cluster 31,602,7806,7,Unknown,6,4,precinct 93
25016627,"38.876442556,-76.9304655864",38.87644256,-76.93046559,5000 - 5099 block of southern avenue se,property|theft f/auto,property,others,theft f/auto,6D3,20-01-2025,31-01-2025,evening,2025,cluster 33,604,7707,7,Unknown,6,7,precinct 106
25420015,"38.9003639656,-77.0249356086",38.90036397,-77.02493561,900 - 999 block of palmer alley nw,property|theft/other,property,others,theft/other,2D3,16-12-2024,16-12-2024,evening,2025,cluster 8,209,5802,2,downtown,2,6,precinct 129
25013660,"38.8961185228,-76.9973065843",38.89611852,-76.99730658,600 - 699 block of e street ne,property|motor vehicle theft,property,others,motor vehicle theft,1D2,29-01-2025,29-01-2025,midnight,2025,cluster 25,108,8302,6,Unknown,1,8,precinct 84
25000676,"38.8999196635,-76.9521789174",38.89991966,-76.95217892,600 - 632 block of barnes street ne,property|burglary,property,others,burglary,6D1,02-01-2025,02-01-2025,evening,2025,cluster 30,601,9602,7,Unknown,6,5,precinct 100
25018891,"38.8783967461,-76.9845834535",38.87839675,-76.98458345,1400 - 1499 block of k street se,violent|robbery,violent,gun,robbery,1D3,08-02-2025,02-03-2025,day,2025,cluster 26,106,7100,6,Unknown,1,4,precinct 91
25017772,"38.9093648355,-77.0441466713",38.90936484,-77.04414667,1 - 7 block of dupont circle nw,property|theft/other,property,others,theft/other,2D3,01-02-2025,06-02-2025,midnight,2025,cluster 6,208,5502,2,dupont circle,2,6,precinct 14
25024679,"38.8454270908,-76.9766065575",38.84542709,-76.97660656,3410 - 3499 block of 19th street se,property|motor vehicle theft,property,others,motor vehicle theft,7D2,19-02-2025,19-02-2025,evening,2025,cluster 38,704,7409,8,Unknown,7,8,precinct 116
25006258,"38.9045261865,-77.0326140595",38.90452619,-77.03261406,1100 - 1199 block of vermont avenue nw,property|theft f/auto,property,others,theft f/auto,2D3,12-12-2024,13-12-2024,day,2025,cluster 8,207,10100,2,downtown,2,7,precinct 17
25015166,"38.9332876515,-77.036455901",38.93328765,-77.0364559,16th street nw and newton street nw,violent|robbery,violent,gun,robbery,3D1,31-01-2025,01-02-2025,midnight,2025,cluster 2,302,2802,1,Unknown,3,4,precinct 41
25000752,"38.9694518736,-77.027308864",38.96945187,-77.02730886,6500 - 6599 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,02-01-2025,02-01-2025,day,2025,cluster 17,402,1804,4,Unknown,4,6,precinct 61
25012158,"38.8713891837,-77.0121734039",38.87138918,-77.0121734,1500 - 1599 block of 1st street sw,property|theft f/auto,property,others,theft f/auto,1D3,26-01-2025,26-01-2025,day,2025,cluster 9,105,6400,6,Unknown,1,7,precinct 127
25013029,"38.8875851411,-76.9553721105",38.88758514,-76.95537211,3500 - 3599 block of b street se,property|motor vehicle theft,property,others,motor vehicle theft,6D3,27-01-2025,27-01-2025,midnight,2025,cluster 32,603,7708,7,Unknown,6,8,precinct 132
25014002,"38.8978328702,-77.0270341747",38.89783287,-77.02703417,600 - 699 block of 11th street nw,property|theft/other,property,others,theft/other,2D3,29-01-2025,29-01-2025,evening,2025,cluster 8,209,5802,2,downtown,2,6,precinct 129
25002803,"38.9012860859,-76.9751811976",38.90128609,-76.9751812,800 - 899 block of 20th street ne,violent|robbery,violent,gun,robbery,5D3,06-01-2025,06-01-2025,evening,2025,cluster 23,507,8904,5,Unknown,5,4,precinct 79
25022576,"38.8506667815,-76.9679580964",38.85066678,-76.9679581,3200 - 3299 block of 28th street se,property|motor vehicle theft,property,others,motor vehicle theft,7D1,05-02-2025,06-02-2025,evening,2025,cluster 36,702,7408,8,Unknown,7,8,precinct 115
25020260,"38.8448326119,-76.9850828301",38.84483261,-76.98508283,1388 - 1397 block of congress street se,violent|robbery,violent,gun,robbery,7D2,10-02-2025,11-02-2025,midnight,2025,cluster 38,705,7304,8,Unknown,7,4,precinct 120
25020465,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,11-02-2025,11-02-2025,day,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25022893,"38.8659538703,-77.0121802935",38.86595387,-77.01218029,1900 - 2099 block of 1st street sw,property|theft f/auto,property,others,theft f/auto,1D3,16-02-2025,02-03-2025,day,2025,cluster 9,105,6400,6,capitol riverfront,1,7,precinct 127
25027159,"38.91482625,-77.0132755135",38.91482625,-77.01327551,100 - 199 block of seaton place nw,property|theft/other,property,others,theft/other,3D2,24-02-2025,24-02-2025,evening,2025,cluster 21,308,3302,5,Unknown,3,6,precinct 19
25001701,"38.8802813797,-77.0151865019",38.88028138,-77.0151865,700 - 899 block of 3rd street sw,property|theft/other,property,others,theft/other,1D1,04-01-2025,04-01-2025,day,2025,cluster 9,103,10500,6,southwest,1,6,precinct 128
25022120,"38.8784044474,-77.0000495555",38.87840445,-77.00004956,400 - 499 block of k street se,violent|robbery,violent,gun,robbery,1D3,14-02-2025,14-02-2025,evening,2025,cluster 27,106,7203,8,capitol riverfront,1,4,precinct 131
